Source,Target,Type,Id,Label,timeset,Weight
striv3rer,mobi_ayubi,Undirected,3102,,,1
snhr,AsimAbuMerjem,Undirected,3103,,,1
Q_QKMN,DawlaWitness11,Undirected,3104,,,3
MaghrabiArabi,Jazrawi_Heit,Undirected,3105,,,1
namo_abdulla,RamiAlLolah,Undirected,3106,,,1
Uncle_SamCoco,AsebAlRasWenak,Undirected,3107,,,1
marwan_tunsi___,Freedom_speech2,Undirected,3108,,,1
MaghrabiArabi,JobyWarrick,Undirected,3109,,,1
Uncle_SamCoco,Charles_Lister,Undirected,3110,,,7
imgur,Fidaee_Fulaani,Undirected,3111,,,1
MaghrabiArabi,AboHafsaKuwaiti,Undirected,3112,,,1
thefIamesofhaqq,bintislamiya19,Undirected,3113,,,4
Jazrawi_3ooud,Bajwa47online,Undirected,3114,,,1
annaabbi,Uncle_SamCoco,Undirected,3115,,,2
warrnews,PalmyraPioneer,Undirected,3116,,,1
lemondefr,Uncle_SamCoco,Undirected,3117,,,2
MaghrabiArabi,JanetBorz,Undirected,3118,,,1
sean88masters,WarReporter1,Undirected,3119,,,3
mobi_ayubi,bm27_uragan,Undirected,3120,,,1
milkipress,Uncle_SamCoco,Undirected,3121,,,1
milksheikh2,_IshfaqAhmad,Undirected,3122,,,1
mobi_ayubi,HDNER,Undirected,3123,,,1
alhayat_ksa,RamiAlLolah,Undirected,3124,,,1
ValkryV,RamiAlLolah,Undirected,3125,,,2
__alfresco__,F4Sham,Undirected,3126,,,1
_IshfaqAhmad,HadiAlabdallah,Undirected,3127,,,1
WarReporter1,Independent,Undirected,3128,,,1
YazeedDhardaa25,AfroQaqaisback,Undirected,3129,,,1
Abu_Amaraah28,AbuMusab_110,Undirected,3130,,,1
Labaykallahumma,Alwala_bara,Undirected,3131,,,1
OzWitness133,432Mryam,Undirected,3132,,,1
MilkSheikh2,Abdsayf971,Undirected,3133,,,6
Uncle_SamCoco,SHlRlNE,Undirected,3134,,,1
abubakerdimshqi,abdelhakzait,Undirected,3135,,,1
Suspend_Me_fags,DriftOne127,Undirected,3136,,,1
Al_Salol_Dooks,ALK___226,Undirected,3137,,,1
RamiAlLolah,HjuaGatuzalem,Undirected,3138,,,1
Rheeq_isis_tt66,Baqiyah_Khilafa,Undirected,3139,,,2
MiddleEastEye,DawlaWitness11,Undirected,3140,,,1
abuhumayra4,Scholarsofhaq75,Undirected,3141,,,1
abutariq040,Fiseebililah,Undirected,3142,,,1
omashkavash16,melvynlion,Undirected,3143,,,2
MixedRaceAkh,Alwala_bara,Undirected,3144,,,1
ismailmahsud,Snowden,Undirected,3145,,,2
Uncle_SamCoco,NagiebK,Undirected,3146,,,1
_IshfaqAhmad,NusantarWitness,Undirected,3147,,,1
Nidalgazaui,MyNameIsHIMMU,Undirected,3148,,,1
ismailmahsud,BBCUrdu,Undirected,3149,,,1
QassamiMarwan,MaghrabiArabi,Undirected,3150,,,5
safiyaimback,IslamIs4all,Undirected,3151,,,1
Uncle_SamCoco,Reuters,Undirected,3152,,,1
Uncle_SamCoco,HadiAlabdallah,Undirected,3153,,,1
melvynlion,HanaAshtar1,Undirected,3154,,,1
Uncle_SamCoco,Monasosh,Undirected,3155,,,1
NaseemAhmed50,KhilafaRashida,Undirected,3156,,,1
_IshfaqAhmad,LizSly,Undirected,3157,,,1
warrnews,DorarShami,Undirected,3158,,,2
hjr_jhd_17,MilkSheikh2,Undirected,3159,,,4
nvQd6ycFUcbACiq,Fidaee_Fulaani,Undirected,3160,,,1
MaghrabiArabi,AbuNaseeha_02,Undirected,3161,,,2
warrnews,m_mondass,Undirected,3162,,,1
wayf44rer16,CXaafada2,Undirected,3163,,,1
Uncle_SamCoco,JAlbequw,Undirected,3164,,,1
warrnews,__Yojimbo__,Undirected,3165,,,1
FidaeeFulaani,B9_M16,Undirected,3166,,,1
finriswolf,Uncle_SamCoco,Undirected,3167,,,1
mobi_ayubi,malhamah,Undirected,3168,,,1
wayf44rerr,ReporterSyrien,Undirected,3169,,,2
RamiAlLolah,Bani_Omaia,Undirected,3170,,,2
wayf44rerr,LoveShaykhAhmad,Undirected,3171,,,1
wayf44rer_,AbuNaseeha_03,Undirected,3172,,,12
FidaeeFulaani,Anti1matter,Undirected,3173,,,1
Jazrawi_3uuud,Bajwa47online,Undirected,3174,,,1
wayf44rerr,Adamhasak43,Undirected,3175,,,2
wayf44rerr,Adamhasak46,Undirected,3176,,,1
ro34th,MuslimFromChina,Undirected,3177,,,1
wayf44rerr,Adamhasak48,Undirected,3178,,,4
kanyeouesh,Uncle_SamCoco,Undirected,3179,,,1
Islamistheway14,EPlC24,Undirected,3180,,,2
hjr_jhd_17,IbnKashmir_,Undirected,3181,,,3
Nidalgazaui,ArtRosinski,Undirected,3182,,,2
SimNasr,RamiAlLolah,Undirected,3183,,,9
mohanstatsman,_IshfaqAhmad,Undirected,3184,,,1
mustaklash60,WarReporter1,Undirected,3185,,,1
darulhijrateyni,Conflicts,Undirected,3186,,,1
melvynlion,RemindersForAll,Undirected,3187,,,1
muteasde,maisaraghereeb,Undirected,3188,,,1
Uncle_SamCoco,THE_47th,Undirected,3189,,,3
NaseemAhmed50,HamzaBosnawi,Undirected,3190,,,1
zuhair47,warrnews,Undirected,3191,,,1
Uncle_SamCoco,ILYAAS_XVII,Undirected,3192,,,1
milietweet,Uncle_SamCoco,Undirected,3193,,,8
adelani0la,WarReporter1,Undirected,3194,,,1
UmmLina13,Alwala_bara,Undirected,3195,,,1
Uncle_SamCoco,Ibarbecourte,Undirected,3196,,,1
freelance_112,__alfresco__,Undirected,3197,,,1
biblio_phile__,Uncle_SamCoco,Undirected,3198,,,3
ispionline,RamiAlLolah,Undirected,3199,,,1
ibn_muhammed_,_IshfaqAhmad,Undirected,3200,,,1
mobi_ayubi,StarWhite69,Undirected,3201,,,1
Uncle_SamCoco,F1ea1337,Undirected,3202,,,3
sandukankanack,mobi_ayubi,Undirected,3203,,,2
warrnews,WarMonitor,Undirected,3204,,,2
ninjamelonn,abuhanzalah10,Undirected,3205,,,1
GunsandCoffee70,AbuIzzadeen2,Undirected,3206,,,1
DanieleRaineri,06230550_IS,Undirected,3207,,,1
saifulakhir,Newslnfo,Undirected,3208,,,1
polder_mujaahid,GunsandCoffee70,Undirected,3209,,,1
Uncle_SamCoco,KeysOfJannah,Undirected,3210,,,1
FidaeeFulaani,EPlC22,Undirected,3211,,,1
ShamiRebel,MilkSheikh2,Undirected,3212,,,1
MaghrabiArabi,Jazrawi_Idlib,Undirected,3213,,,1
john_hussain1,AbuMusab_110,Undirected,3214,,,1
mobi_ayubi,133_yaq,Undirected,3215,,,2
wayf44rerr,InfosFrancaises,Undirected,3216,,,1
abubakerdimshqi,CNN,Undirected,3217,,,1
wwayyf44rer,wayff44rer,Undirected,3218,,,2
Alwala_bara,4BU3U5Li3,Undirected,3219,,,1
RamiAlLolah,NacirAbdessamad,Undirected,3220,,,1
ro34th,7layers_,Undirected,3221,,,20
abdlrhmn15,Terror_Monitor,Undirected,3222,,,2
ro34th,carolmalouf,Undirected,3223,,,2
ScotMikey1111,AbuNaseeha_03,Undirected,3224,,,1
WarReporter1,PrinceOfFreakz,Undirected,3225,,,5
HansHansndemo,CXaafada2,Undirected,3226,,,1
RamiAlLolah,CoolDabiq3,Undirected,3227,,,1
VSO_Forever,Uncle_SamCoco,Undirected,3228,,,1
baqiya101,abdlrhmn15,Undirected,3229,,,2
_IshfaqAhmad,PakCricketPK,Undirected,3230,,,2
wayf44rerr,Jazrawi_Saraqib,Undirected,3231,,,5
syrmukhabarat,__alfresco__,Undirected,3232,,,1
_IshfaqAhmad,The_Global_Kmr,Undirected,3233,,,3
ZeddRebel,Uncle_SamCoco,Undirected,3234,,,1
st3erer,hani19800,Undirected,3235,,,1
Serdariqritiya,QassamiMarwan,Undirected,3236,,,1
alamriki_omar,NaseemAhmed50,Undirected,3237,,,3
warreporter2,IffetRafeeq,Undirected,3238,,,1
NaseemAhmed50,Klasmust,Undirected,3239,,,1
abuhumayra4,DrAlnefisi,Undirected,3240,,,1
XnxmxjDnx,Abu_Azzzam25,Undirected,3241,,,1
abutariq038,Baqiyah_Khilafa,Undirected,3242,,,6
NaseemAhmed50,MaghrebiWT,Undirected,3243,,,1
SlemaniTimes,AbuNaseeha_03,Undirected,3244,,,1
WarReporter1,Bigbox_42,Undirected,3245,,,1
mobi_ayubi,Chief_MarshallR,Undirected,3246,,,5
Uncle_SamCoco,NadiaR_LY,Undirected,3247,,,1
PalmyraPioneer,AsimAbuMerjem,Undirected,3248,,,2
dxcorcist,Uncle_SamCoco,Undirected,3249,,,1
maisondarqam,Uncle_SamCoco,Undirected,3250,,,3
Witness_alHaqq,IWantDollars,Undirected,3251,,,2
ryanmofarrell,_IshfaqAhmad,Undirected,3252,,,1
_IshfaqAhmad,AssetSourceApp,Undirected,3253,,,1
alkaraki10,Alwala_bara,Undirected,3254,,,1
IbnKashmir_,Daudoo,Undirected,3255,,,4
war_analysis,7layers_,Undirected,3256,,,2
__alfresco__,TerrorismStudie,Undirected,3257,,,1
YazeedDhardaa25,The_Joker_DC,Undirected,3258,,,1
WarReporter1,AbuIzzadeen4,Undirected,3259,,,1
p_vanostaeyen,mobi_ayubi,Undirected,3260,,,4
murasil1,MaghrebiWS2,Undirected,3261,,,2
klakishinki,dxcorcist,Undirected,3262,,,1
almightyzuril,WarReporter1,Undirected,3263,,,1
sawabcenter,RamiAlLolah,Undirected,3264,,,1
RamiAlLolah,MediaPmoffice,Undirected,3265,,,1
faysalalsomali,CXaafada2,Undirected,3266,,,1
mobi_ayubi,ImtiyazAzhar,Undirected,3267,,,1
kesisygegum,MaghrabiArabi,Undirected,3268,,,1
Uncle_SamCoco,Metammorph,Undirected,3269,,,12
ro34th,michaelh992,Undirected,3270,,,1
ro34th,Ford,Undirected,3271,,,1
one_bad_cat1,432Mryam,Undirected,3272,,,1
NwrowseR,AsimAbuMerjem,Undirected,3273,,,1
Nidalgazaui,1515Ummah,Undirected,3274,,,1
thecricketcouch,_IshfaqAhmad,Undirected,3275,,,1
ShaykhAhmadGems,IbnKashmir_,Undirected,3276,,,3
worldonalert,war_analysis,Undirected,3277,,,2
wwayyf44rer,mobi_ayubi,Undirected,3278,,,1
mobi_ayubi,Newslnfo,Undirected,3279,,,1
melvynlion,LeWolfCzU,Undirected,3280,,,3
War_Hee_Dheh,Uncle_SamCoco,Undirected,3281,,,2
UmmAysha37___,Baqiyah_Khilafa,Undirected,3282,,,1
ro34th,ForeignPolicy,Undirected,3283,,,1
warrnews,RamiAlLolah,Undirected,3284,,,11
Uncle_SamCoco,Malcolmite,Undirected,3285,,,1
andalusigranada,CXaafada2,Undirected,3286,,,1
warrnews,dumuzi1969,Undirected,3287,,,3
golkane,Uncle_SamCoco,Undirected,3288,,,5
arbrelotee_,IbnKashmir_,Undirected,3289,,,1
_IshfaqAhmad,AmazonIndia,Undirected,3290,,,1
___TNT________,ALK___226,Undirected,3291,,,1
WarReporter1,ReutersWorld,Undirected,3292,,,3
jihadiuser21,al_nusra,Undirected,3293,,,1
warrnews,KenRoth,Undirected,3294,,,1
abuayisha108,OzWitness149,Undirected,3295,,,3
san_ios,MaghrebiWM,Undirected,3296,,,1
markito0171,abubakerdimshqi,Undirected,3297,,,2
_IshfaqAhmad,DennisCricket_,Undirected,3298,,,1
ro34th,ElPashtunCat,Undirected,3299,,,1
WarReporter1,AlAanJaaAlQital,Undirected,3300,,,1
RamiAlLolah,Charles_Lister,Undirected,3301,,,5
_DavidThomson,MaghrebiQM,Undirected,3302,,,2
_ishfaqahmad,_IshfaqAhmad,Undirected,3303,,,5
UmmLina6,Alwala_bara,Undirected,3304,,,2
dunyatraveller5,CXaafada2,Undirected,3305,,,1
sternschmerzen,WarReporter1,Undirected,3306,,,1
melvynlion,kareem_ho,Undirected,3307,,,1
warrnews,dkimball12,Undirected,3308,,,1
mobi_ayubi,JooniIsrar,Undirected,3309,,,2
MaghrebiQM,AjinlaKurdistan,Undirected,3310,,,1
WarReporter1,ReijiArisu5,Undirected,3311,,,1
ro34th,RamiAlLolah,Undirected,3312,,,24
markito0171,NaseemAhmed50,Undirected,3313,,,1
JohnsonsBot,Free_lance_jour,Undirected,3314,,,1
fifacom_ar,Abu_Ibn_Taha,Undirected,3315,,,1
lNSlDEWAR,Tuuryare_Africa,Undirected,3316,,,1
kesisygegum,_IshfaqAhmad,Undirected,3317,,,3
mobi_ayubi,Tanveertwitt,Undirected,3318,,,1
ro34th,Abdulla52968821,Undirected,3319,,,1
benichoujamal1,ansarakhilafa,Undirected,3320,,,1
war_analysis,ramiallolah,Undirected,3321,,,1
WarReporter1,MarwanTunsi__,Undirected,3322,,,1
skxx66x,Bajwa47online,Undirected,3323,,,1
melvynlion,Deen0verDunyaa,Undirected,3324,,,1
Jazrawi_Saraqib,Charles_Lister,Undirected,3325,,,1
Marien__R,Alwala_bara,Undirected,3326,,,1
_DavidThomson,Uncle_SamCoco,Undirected,3327,,,13
wtfbrou,abuhanzalah10,Undirected,3328,,,1
NaseemAhmed50,AJEnglish,Undirected,3329,,,4
saladinisback1,WarReporter1,Undirected,3330,,,2
PalmyraPioneer,Nidalgazaui,Undirected,3331,,,1
sayed_ridha,MaghrebiQM,Undirected,3332,,,1
statedeptspox,ro34th,Undirected,3333,,,1
al_zaishan10,MaghrebiWS1,Undirected,3334,,,2
abuhuthafa,Uncle_SamCoco,Undirected,3335,,,4
wayf44rerr,oobaida_9989,Undirected,3336,,,1
syriahr,lNSlDEWAR,Undirected,3337,,,1
wayf44rerr,infosig6,Undirected,3338,,,1
twdwln,__alfresco__,Undirected,3339,,,10
nytimesworld,mobi_ayubi,Undirected,3340,,,1
RamiAlLolah,DabiqsweetsMan,Undirected,3341,,,6
__alfresco__,Hasan6ali,Undirected,3342,,,1
ikrambalekani7,AbdusMujahid149,Undirected,3343,,,1
melvynlion,Abdussamad_AIF,Undirected,3344,,,1
iislamic81,432Mryam,Undirected,3345,,,3
asapmafia_,_IshfaqAhmad,Undirected,3346,,,3
Uncle_SamCoco,BrunFree,Undirected,3347,,,9
LaDonnaRae53,AsimAbuMerjem,Undirected,3348,,,9
markito0171,abuhanzalah10,Undirected,3349,,,1
faisalaljamayki,Fidaee_Fulaani,Undirected,3350,,,1
mustafaklash56,David_Cooks_,Undirected,3351,,,1
alamreeki4,Conflicts,Undirected,3352,,,3
kuresel_analiz1,almuhajirun9,Undirected,3353,,,1
Jazrawi_Saraqib,BrunFree,Undirected,3354,,,1
WarReporter1,TRENDlNG_NEWS,Undirected,3355,,,13
Uncle_SamCoco,TheNatlInterest,Undirected,3356,,,1
vicenews,06230550_IS,Undirected,3357,,,1
abutariq041,MaghrebiWT,Undirected,3358,,,1
hxhassan,Uncle_SamCoco,Undirected,3359,,,1
TR_Foundation,NaseemAhmed50,Undirected,3360,,,1
WarReporter1,Adamhasak48,Undirected,3361,,,2
erhabi37,IbnKashmir_,Undirected,3362,,,1
WarReporter1,Adamhasak46,Undirected,3363,,,1
Jazrawi_Ouud,BaqiyaIs,Undirected,3364,,,1
warrnews,HKX07,Undirected,3365,,,2
QassamiMarwan,MousaAlomar,Undirected,3366,,,1
mobi_ayubi,BrunFree,Undirected,3367,,,1
abutariq041,aa3aa1a2,Undirected,3368,,,2
TheArabSource,EPlC24,Undirected,3369,,,2
wwayyf44rer,wayyf44rer,Undirected,3370,,,4
melvynlion,aktaruls,Undirected,3371,,,2
uhhgyfergbnj,04_8_1437,Undirected,3372,,,1
rabiih,MaghrabiArabi,Undirected,3373,,,2
timosmanhaha,safiyaimback,Undirected,3374,,,1
WhiteCat_7,Abu_adamm,Undirected,3375,,,12
nikkihaley,MaghrabiArabi,Undirected,3376,,,1
melvynlion,Pappii5,Undirected,3377,,,13
abuhumayra4,QuietBint,Undirected,3378,,,1
war_analysis,khorasan15_01,Undirected,3379,,,3
injustcef,MaghrabiArabi,Undirected,3380,,,1
Uncle_SamCoco,MaryFitzger,Undirected,3381,,,2
RahmanMadi,Fidaee_Fulaani,Undirected,3382,,,1
MarwanTunsi1,Jazrawi_Saraqib,Undirected,3383,,,7
Uncle_SamCoco,BaqiyahWitness,Undirected,3384,,,2
mobi_ayubi,UrgentNews5,Undirected,3385,,,5
MhzBnt,Aishah_16__,Undirected,3386,,,1
st3erer,hasan1li,Undirected,3387,,,1
wayf44rerr,rtm_zoom,Undirected,3388,,,1
sshx_m,CXaafada2,Undirected,3389,,,1
Islam__Noor24,IbnKashmir_,Undirected,3390,,,1
lNSlDEWAR,IraqiSecurity,Undirected,3391,,,1
WarReporter1,BilalIbnRabah1,Undirected,3392,,,1
warrnews,so19zx20,Undirected,3393,,,1
truthHURTStough,QassamiMarwan,Undirected,3394,,,1
Uncle_SamCoco,GrosMaktou,Undirected,3395,,,1
Uncle_SamCoco,LeBienheureuxIV,Undirected,3396,,,4
MaghrebiQM,ErzuAytkhaloy,Undirected,3397,,,1
abdlrhmn15,MiddleEastEye,Undirected,3398,,,2
mobi_ayubi,OrientNewsEn,Undirected,3399,,,1
DabiqsweetsMan,7layers_,Undirected,3400,,,1
ks48a174031,News_tracker_,Undirected,3401,,,1
rameshfilms,mobi_ayubi,Undirected,3402,,,1
RamiAlLolah,OIRSpox,Undirected,3403,,,2
dieinurage29__7,baaqiya_01,Undirected,3404,,,1
mobi_ayubi,deSyracuse,Undirected,3405,,,2
yurybarmin,MaghrebiWM,Undirected,3406,,,1
maisaraghereeb,HadiAlabdallah,Undirected,3407,,,1
carolmalouf,MaghrebiHD,Undirected,3408,,,1
squadsquaaaaad,IHWCo,Undirected,3409,,,3
mobi_ayubi,Al_maqalaat10,Undirected,3410,,,1
afaaaq20031,RamiAlLolah,Undirected,3411,,,3
warrnews,alperboler,Undirected,3412,,,1
Uncle_SamCoco,Alkanz,Undirected,3413,,,2
OIRSpox,MaghrabiArabi,Undirected,3414,,,1
mobi_ayubi,MaryFitzger,Undirected,3415,,,1
PrinceOfFreakz,AbuMusab_110,Undirected,3416,,,1
freeoursisters3,abutariq040,Undirected,3417,,,1
ibnKS777,grezz10,Undirected,3418,,,2
Uncle_SamCoco,BinAmhdAbdILlAh,Undirected,3419,,,2
EPlC24,AbuSiqr,Undirected,3420,,,1
WhiteCat_7,W97788,Undirected,3421,,,1
MaghrebiQM,Le_Consultant_,Undirected,3422,,,1
alamreeki4,Anak_Sabil10,Undirected,3423,,,1
green_lemonnn,al_zaishan10,Undirected,3424,,,1
Twitter,RamiAlLolah,Undirected,3425,,,1
SITE_CYBER,MaghrabiArabi,Undirected,3426,,,1
maisaraghereeb,MuslimPrisoners,Undirected,3427,,,2
BintSand_,Alwala_bara,Undirected,3428,,,1
WarReporter1,NaseemAhmed50,Undirected,3429,,,6
mobi_ayubi,CTstudies,Undirected,3430,,,7
jawad4291,ismailmahsud,Undirected,3431,,,1
abdlrhmn15,IHateAlSaud,Undirected,3432,,,1
khaledldn,06230550_IS,Undirected,3433,,,1
Uncle_SamCoco,Nipponconnexion,Undirected,3434,,,1
bintislamiya19,WarReporter1,Undirected,3435,,,1
_SalmanHashimi,AbuMusab_110,Undirected,3436,,,4
WarReporter1,RT_com,Undirected,3437,,,1
thefIamesofhaqq,ERRRhabi,Undirected,3438,,,1
war_analysis,IQsunni,Undirected,3439,,,1
mobi_ayubi,Zinvor,Undirected,3440,,,1
warrnews,BarzanSadiq,Undirected,3441,,,2
safiyaimback,Abu296H,Undirected,3442,,,1
ro34th,MuslimPrisoners,Undirected,3443,,,2
striv3ric,BaqiyaIs,Undirected,3444,,,1
_ummwarrior105_,EPlC24,Undirected,3445,,,2
lNSlDEWAR,benad36,Undirected,3446,,,5
RamiAlLolah,NwrowserR,Undirected,3447,,,1
UnFazedUkht,Abu_Azzzam25,Undirected,3448,,,1
alternet,NaseemAhmed50,Undirected,3449,,,1
green_lemonnn,Uncle_SamCoco,Undirected,3450,,,2
abdlrhmn15,Alhamdhulillaah,Undirected,3451,,,16
ro34th,Charles_Lister,Undirected,3452,,,2
Juietalopez2,AbuMusab_110,Undirected,3453,,,1
BaqiyaIs,Alwalawalbara12,Undirected,3454,,,1
warrnews,syriahr,Undirected,3455,,,1
WarReporter1,BadBoyTerrorist,Undirected,3456,,,1
TheRealBTL,MaghrebiQM,Undirected,3457,,,1
dieinurage29__7,aboanfal000,Undirected,3458,,,1
VivaRevolt,AsimAbuMerjem,Undirected,3459,,,1
vsevolod_tk,IbnKashmir_,Undirected,3460,,,1
sinjar_khanasor,WarReporter1,Undirected,3461,,,1
striv3r_,JohnsonsBot,Undirected,3462,,,1
liberalfish,RamiAlLolah,Undirected,3463,,,1
abdullahazam231,MaghrebiWM,Undirected,3464,,,1
henrygayle,_IshfaqAhmad,Undirected,3465,,,2
MaghrabiArabi,M_Seloom,Undirected,3466,,,1
_IshfaqAhmad,KhilafaRashida,Undirected,3467,,,1
VICENews,Uncle_SamCoco,Undirected,3468,,,1
UmmLina5,Alwala_bara,Undirected,3469,,,1
warrnews,haaretzcom,Undirected,3470,,,1
xxvvvxxxxxxxx,ismailmahsud,Undirected,3471,,,1
al_nusra,Ukhty_08,Undirected,3472,,,3
Uncle_SamCoco,Thawrafikriya,Undirected,3473,,,1
ro34th,RobotNickk,Undirected,3474,,,2
WarReporter1,SimNasr,Undirected,3475,,,2
warrnews,DidyouknowVS,Undirected,3476,,,1
WarReporter1,CombatChris1,Undirected,3477,,,2
MaghrebiQM,Bogorad_Olga,Undirected,3478,,,1
Uncle_SamCoco,Turkiiii_____,Undirected,3479,,,1
mobi_ayubi,Omaar_nor,Undirected,3480,,,4
melvynlion,VaguthuOnline,Undirected,3481,,,1
islamicfreedom,432Mryam,Undirected,3482,,,1
MaghrebiQ,F4Sham,Undirected,3483,,,7
wayf44rer_,NaseemAhmed50,Undirected,3484,,,1
warreporter2,WorldofSufis,Undirected,3485,,,1
wayf44rerr,mriih_kun,Undirected,3486,,,1
mobi_ayubi,AJENews,Undirected,3487,,,4
WarReporter1,MaghrebiEng,Undirected,3488,,,6
etdz101010,WhiteCat_7,Undirected,3489,,,10
warrnews,Mr_Ghostly,Undirected,3490,,,1
Uncle_SamCoco,AlHibbin,Undirected,3491,,,1
ajplus,Uncle_SamCoco,Undirected,3492,,,1
MaghrabiArabi,7layers_,Undirected,3493,,,14
c0n0fj1had4_,TRENDING_WNEWS,Undirected,3494,,,1
Baqiyah_Khilafa,AlMuhajiroun2,Undirected,3495,,,1
btrslh48,432Mryam,Undirected,3496,,,1
_IshfaqAhmad,Abdussamad_AIF,Undirected,3497,,,1
melvynlion,SabranYaNafsi,Undirected,3498,,,1
khalidi_4_sham,MaghrebiQM,Undirected,3499,,,10
a5barsy1,MaghrabiArabi,Undirected,3500,,,1
Uncle_SamCoco,HQNigerianArmy,Undirected,3501,,,1
MaghrebiWM,Conflicts,Undirected,3502,,,2
abuhumayra5,DawlaWitness11,Undirected,3503,,,1
taahir_khan,MaghrebiQM,Undirected,3504,,,1
akhbar,EPlC24,Undirected,3505,,,1
striverer,NaseemAhmed50,Undirected,3506,,,1
keyzer_usual,Uncle_SamCoco,Undirected,3507,,,2
Uncle_SamCoco,NurAl__Iman,Undirected,3508,,,2
mty2061,RamiAlLolah,Undirected,3509,,,1
wre8s6kbo9k,Baqiyah_Khilafa,Undirected,3510,,,1
Khaledkhoja,AbuNaseeha_03,Undirected,3511,,,1
hafsalionne1,IbnKashmir_,Undirected,3512,,,1
abubakrabdullah,Uncle_SamCoco,Undirected,3513,,,1
ummu_hurayrah__,abuayisha102,Undirected,3514,,,1
RamiAlLolah,Jazrawi_Sinai,Undirected,3515,,,1
ALK___226,8550_bardadi,Undirected,3516,,,1
Uncle_SamCoco,Serdariqritiya,Undirected,3517,,,2
war_analysis,JoinISNation111,Undirected,3518,,,1
Nidalgazaui,MilkSheikh2,Undirected,3519,,,1
abuhumayra4,InviteToIslam,Undirected,3520,,,1
Rita_Katz,Nidalgazaui,Undirected,3521,,,1
MaghrabiArabi,AtheistInformer,Undirected,3522,,,1
thefIamesofhaqq,LifeInSyria,Undirected,3523,,,2
WarReporter1,GeorgeXXXX1,Undirected,3524,,,3
FidaeeFulaani,AbdusMujahid153,Undirected,3525,,,1
safiyaimback,WarReporter1,Undirected,3526,,,1
sonofshishan,Ibn_Al_Iraqi,Undirected,3527,,,1
warrnews,safa_tv,Undirected,3528,,,1
Witness_alHaqq,DriftOne0080,Undirected,3529,,,1
Uncle_SamCoco,Interpreter_Mag,Undirected,3530,,,1
WarReporter1,NuhMark,Undirected,3531,,,1
domes_minarets,Uncle_SamCoco,Undirected,3532,,,1
abuhumayra4,ALHASHIMIYA4,Undirected,3533,,,2
mobi_ayubi,SandKhilafah,Undirected,3534,,,3
_IshfaqAhmad,MazherArshad,Undirected,3535,,,1
DRovera,Alwala_bara,Undirected,3536,,,1
ALK___226,06kill56,Undirected,3537,,,1
ro34th,ionacraig,Undirected,3538,,,1
rebel_real,RamiAlLolah,Undirected,3539,,,1
IbnKashmir_,G00_00_0aL,Undirected,3540,,,1
Terror_Monitor,IbnKashmir_,Undirected,3541,,,1
issuing_charges,Jazrawi_Saraqib,Undirected,3542,,,4
Uncle_SamCoco,Observateurs,Undirected,3543,,,1
Uncle_SamCoco,BBCAfrica,Undirected,3544,,,1
war_analysis,princess_sabira,Undirected,3545,,,1
__alfresco__,WindOfVictories,Undirected,3546,,,2
RamiAlLolah,B1CEP,Undirected,3547,,,2
shanshamsi,_IshfaqAhmad,Undirected,3548,,,2
Uncle_SamCoco,IHWCo,Undirected,3549,,,13
nayes110,Uncle_SamCoco,Undirected,3550,,,15
wayf44rerr,From_iraqi86,Undirected,3551,,,1
haqq_sweet,IbnKashmir_,Undirected,3552,,,1
saifulakhir,Dr_Ulrichsen,Undirected,3553,,,1
muftimenk,abuayisha108,Undirected,3554,,,1
Pritt,EPlC24,Undirected,3555,,,1
striv3ric,YazeedDhardaa25,Undirected,3556,,,6
WarReporter1,TRACterrorism,Undirected,3557,,,7
MailOnline,MaghrabiArabi,Undirected,3558,,,2
ninjaniqabix1,MhzBnt,Undirected,3559,,,1
lNSlDEWAR,01sak_,Undirected,3560,,,1
truthHURTS54322,Uncle_SamCoco,Undirected,3561,,,1
ValkryV,Uncle_SamCoco,Undirected,3562,,,1
WarReporter1,WSJ,Undirected,3563,,,1
_DavidThomson,QassamiMarwan,Undirected,3564,,,2
abuayisha102,Terror_Monitor,Undirected,3565,,,1
ro34th,_The_Hikmah_,Undirected,3566,,,1
warrnews,nasertamimi,Undirected,3567,,,4
deSyracuse,Bajwa47online,Undirected,3568,,,1
RamiAlLolah,PetoLucem,Undirected,3569,,,1
fiqhalwaqi,Uncle_SamCoco,Undirected,3570,,,9
alamriki_omar,abutariq041,Undirected,3571,,,7
_b1vrnas1ha_,Baqiyah_Khilafa,Undirected,3572,,,4
alamriki_omar,abutariq040,Undirected,3573,,,7
MaghrebiWM,DawlaWitness11,Undirected,3574,,,1
putintintin1,AbuMusab_110,Undirected,3575,,,1
MaghrabiArabi,GhazwatWitness,Undirected,3576,,,1
Caliphate_uullu,Baqiyah_Khilafa,Undirected,3577,,,1
Conflicts,Abu_Azzzam25,Undirected,3578,,,1
wayf44rerr,jabalybaraa,Undirected,3579,,,1
freeOurSisters1,NaseemAhmed50,Undirected,3580,,,1
WarReporter1,PalmyraPioneer,Undirected,3581,,,1
Mayyomaar65,ALK___226,Undirected,3582,,,1
WarReporter1,SomaliaNewsroom,Undirected,3583,,,2
Uncle_SamCoco,LibyaschannelEN,Undirected,3584,,,1
ThoStranger,MilkSheikh2,Undirected,3585,,,2
abubakerdimshqi,ImamGoogle,Undirected,3586,,,1
lNSlDEWAR,Uncle_SamCoco,Undirected,3587,,,1
WarReporter1,CucumberGarlic,Undirected,3588,,,1
